39.9495,116.30351
39.92212,116.31596
39.92212,116.31597
39.92212,116.31608
39.92212,116.31611
39.92212,116.31613
39.89951,116.30408
39.89942,116.30408
39.89929,116.30407
39.89917,116.30409
39.89907,116.30408
39.89895,116.30405
39.89862,116.30408
39.89817,116.30408
39.93323,116.30425
39.93361,116.30431
39.96465,116.3129
39.96466,116.31289
39.96459,116.31292
39.96458,116.31293
39.9646,116.31297
39.96466,116.31313
39.96477,116.31339
39.96489,116.31369
39.96497,116.31383
39.96503,116.31399
39.96505,116.31401
39.96505,116.314
39.96502,116.31403
39.965,116.31404
39.96499,116.31405
39.96501,116.31404
39.96503,116.31403
39.96504,116.31402
39.96503,116.31402
39.96503,116.31401
39.96502,116.31401
39.96501,116.314
39.965,116.314
39.96498,116.314
39.96497,116.314
39.96496,116.31399
39.96494,116.31398
39.96492,116.31397
39.9649,116.31397
39.9649,116.31399
39.96492,116.31403
39.96494,116.31403
39.96495,116.31403
39.96498,116.31406
39.96511,116.31424
39.9652,116.31446
39.96524,116.31464
39.96526,116.31475
39.96531,116.31484
39.96537,116.31499
39.96542,116.31517
39.96549,116.3153
39.96551,116.3154
39.96551,116.31545
39.96549,116.31546
39.96549,116.31548
39.96551,116.31548
39.96554,116.31548
39.96556,116.31541
39.96557,116.31537
39.96557,116.31542
39.96555,116.31548
39.96559,116.31567
39.96553,116.31597
39.96556,116.31616
39.9656,116.31624
39.96556,116.31624
39.96556,116.31638
39.96559,116.31653
39.96561,116.31661
39.96563,116.3167
39.96564,116.3169
39.96565,116.31705
39.96568,116.3173
39.96566,116.31749
39.96569,116.31765
39.95592,116.32732
39.9561,116.32692
39.95614,116.32619
39.9561,116.32575
39.94549,116.31929
39.94547,116.31913
39.9455,116.31886
39.93416,116.34703
39.93394,116.34707
39.93338,116.34716
39.93295,116.34721
39.93108,116.34162
39.93108,116.34216
39.93108,116.3426
39.93109,116.34323
39.92338,116.34693
39.92339,116.34693
39.9234,116.34692
39.92339,116.34694
39.92338,116.34694
39.92338,116.34695
39.92335,116.34694
39.92322,116.34692
39.9231,116.3469
39.92293,116.34687
39.92279,116.34685
39.91304,116.34694
39.91304,116.34695
39.91304,116.34696
39.91305,116.34696
39.91706,116.34983
39.91706,116.34984
39.91706,116.34985
39.91707,116.34983
39.91708,116.34982
39.91709,116.34982
39.91709,116.34988
39.91711,116.35012
39.91777,116.35068
39.91826,116.35055
39.91884,116.35048
39.91935,116.35041
39.96912,116.37457
39.9695,116.37462
39.97025,116.3747
39.97104,116.37478
39.97167,116.37484
39.98721,116.41343
39.98723,116.41368
39.98724,116.41395
39.98725,116.41412
39.98725,116.41421
39.98726,116.41429
0.0,0.0
39.96712,116.37789
39.96716,116.37783
39.96725,116.37768
39.96732,116.37759
39.96732,116.37758
39.96733,116.37757
39.96733,116.37756
39.96727,116.37762
39.96726,116.37765
39.96725,116.37767
39.96724,116.37767
39.96724,116.37768
39.96722,116.37764
39.96721,116.37765
39.96721,116.37766
39.96722,116.37766
39.96723,116.37767
39.96723,116.37766
39.96725,116.37765
39.96727,116.37765
39.96724,116.37766
39.96727,116.37766
39.96726,116.37759
39.96723,116.37759
39.96724,116.3776
39.96724,116.37761
39.96722,116.37759
39.96721,116.37753
39.96722,116.37754
39.96721,116.37755
39.96723,116.37756
39.96726,116.37756
39.96725,116.37752
39.96724,116.3775
39.96723,116.37748
39.96723,116.37745
39.96723,116.37742
39.96722,116.37741
39.96724,116.37743
39.96723,116.37744
39.96722,116.37744
39.96721,116.37745
39.96721,116.37744
39.96722,116.37743
39.96723,116.37743
39.96722,116.37745
39.96721,116.37746
39.96721,116.37743
39.96725,116.37722
39.96719,116.37638
39.96681,116.37321
39.96681,116.37219
39.96678,116.37112
39.96676,116.36999
39.96672,116.36888
39.96671,116.36794
39.96665,116.36572
39.96663,116.36495
39.96661,116.3642
39.96625,116.32759
39.96623,116.327
39.9662,116.32603
39.95324,116.30313
39.95287,116.30316
39.95196,116.30322
39.95109,116.3033
39.95021,116.30338
39.9493,116.30346
39.94839,116.30351
39.94753,116.30358
39.94667,116.30364
39.94598,116.30367
39.94542,116.30367
39.94486,116.30366
39.94424,116.30367
39.9436,116.30369
39.94258,116.30358
39.94232,116.30356
39.94206,116.30341
39.94211,116.30301
39.94211,116.30256
39.94212,116.30203
39.94219,116.30172
39.94226,116.30149
39.94228,116.30114
39.94257,116.30061
39.94298,116.29993
39.94336,116.29912
39.94358,116.29816
39.94386,116.29726
39.94418,116.29638
39.9445,116.29574
39.9458,116.29173
39.94597,116.29104
39.94616,116.29023
39.94647,116.28933
39.94656,116.28853
39.94664,116.28774
39.94666,116.28712
39.94663,116.28644
39.94656,116.28572
39.94643,116.285
39.94628,116.28435
39.94615,116.28365
39.94603,116.28317
39.946,116.28305
39.946,116.28306
39.946,116.28307
39.94591,116.2827
39.94538,116.27541
39.94542,116.27372
39.94561,116.26993
39.94561,116.26992
39.94561,116.2699
39.94562,116.2699
39.94563,116.2699
39.94562,116.26992
39.94562,116.26993
39.94562,116.26994
39.94561,116.26996
39.94561,116.26997
39.9456,116.26997
39.94559,116.26997
39.94559,116.26998
39.94559,116.26986
39.94557,116.26948
39.94558,116.269
39.94558,116.26885
39.94563,116.26796
39.94566,116.26747
39.94566,116.26731
39.94565,116.26698
39.94567,116.26645
39.94568,116.26578
39.9457,116.26503
39.94574,116.26424
39.94578,116.26346
39.94582,116.26301
39.94585,116.26299
39.94586,116.26301
39.94585,116.26301
39.94582,116.26299
39.94582,116.26303
39.94583,116.26302
39.94583,116.26277
39.94584,116.26216
39.94583,116.26139
39.9458,116.26058
39.94576,116.25974
39.94574,116.25893
39.94574,116.25803
39.94573,116.25709
39.94564,116.25612
39.9456,116.25514
39.94559,116.25418
39.94576,116.2509
39.94578,116.25049
39.94583,116.24995
39.94586,116.24933
39.9459,116.24867
39.94595,116.24797
39.94599,116.24724
39.94603,116.24661
39.94604,116.24645
39.94605,116.24646
39.94606,116.24647
39.94606,116.24648
39.94606,116.24631
39.94609,116.24587
39.94611,116.24532
39.94615,116.24469
39.94619,116.24401
39.94624,116.24334
39.94626,116.24267
39.94629,116.24201
39.94632,116.24143
39.94637,116.24087
39.94652,116.24029
39.94672,116.24028
39.94701,116.24025
39.94737,116.24019
39.94772,116.24017
39.94804,116.24018
39.94831,116.24019
39.9486,116.24019
39.94887,116.24025
39.94899,116.24028
39.94915,116.2403
39.94933,116.24027
39.94949,116.24022
39.94978,116.2402
39.94985,116.24014
39.94982,116.24017
39.94975,116.24023
39.94973,116.24026
39.94974,116.24025
39.94976,116.24021
39.94978,116.24017
39.94974,116.24021
39.94972,116.24024
39.94973,116.24023
39.94977,116.24025
39.94979,116.24023
39.94979,116.24026
39.94981,116.2403
39.94978,116.24024
39.94928,116.24032
39.94911,116.24029
39.94897,116.24027
39.94888,116.24024
39.94871,116.24021
39.94852,116.24019
39.94552,116.25194
39.94549,116.2525
39.94546,116.25323
39.94544,116.25412
39.94544,116.25498
39.94546,116.25588
39.94548,116.25682
39.9455,116.25774
39.94552,116.25845
39.94553,116.25882
39.94553,116.25899
39.94555,116.25926
39.94561,116.26095
39.94564,116.26165
39.94565,116.26223
39.94566,116.26277
39.94566,116.26345
39.94563,116.26417
39.94557,116.26466
39.94557,116.26467
39.94557,116.26472
39.94558,116.26509
39.9456,116.26565
39.9456,116.26632
39.9456,116.26687
39.94558,116.26733
39.94556,116.2676
39.94554,116.26814
39.94553,116.26837
39.94549,116.2692
39.94583,116.26937
39.94632,116.26944
39.94689,116.26948
39.94747,116.26945
39.94805,116.26945
39.94862,116.26951
39.94923,116.26958
39.94991,116.2696
39.95056,116.26967
39.9511,116.26977
39.95142,116.26985
39.95159,116.26986
39.95156,116.26985
39.95156,116.26984
39.95157,116.26983
39.95159,116.26984
39.9518,116.26989
39.95212,116.26995
39.95253,116.27
39.95296,116.27007
39.95474,116.27008
39.95505,116.27005
39.95543,116.27001
39.95582,116.26997
39.95624,116.26992
39.95672,116.26986
39.95728,116.26981
39.95824,116.2697
39.95861,116.26965
39.95894,116.26962
39.95937,116.26959
39.95975,116.26957
39.95999,116.26978
39.96004,116.27032
39.96007,116.27084
39.96008,116.27129
39.96007,116.27163
39.96008,116.27244
39.9601,116.2729
39.96014,116.27349
39.96015,116.274
39.96029,116.27417
39.96096,116.27407
39.96125,116.27407
39.96154,116.27399
39.96163,116.27395
39.96185,116.27396
39.96221,116.27393
39.9626,116.27389
39.96294,116.27386
39.96312,116.27386
39.96359,116.27382
39.96403,116.27378
39.96445,116.27371
39.96478,116.27366
39.96519,116.27175
39.96523,116.27103
39.96542,116.27066
39.96587,116.27064
39.96637,116.27063
39.96691,116.27063
39.96743,116.27061
39.9684,116.27031
39.9689,116.27038
39.96933,116.2708
39.97007,116.27196
39.97038,116.27256
39.97066,116.27315
39.97094,116.27375
39.97124,116.27438
39.97159,116.2751
39.97196,116.27589
39.97229,116.27658
39.97259,116.27714
39.97284,116.2776
39.9731,116.278
39.97344,116.27858
39.97424,116.27981
39.97436,116.27999
39.9746,116.28032
39.97536,116.28136
39.97586,116.28186
39.97633,116.28234
39.97728,116.2833
39.97773,116.28372
39.97817,116.28414
39.97863,116.28459
39.97908,116.28505
39.97952,116.28548
39.97993,116.28589
39.98066,116.28675
39.98101,116.28725
39.98223,116.28991
39.9824,116.29057
39.98255,116.2913
39.98347,116.29871
39.98348,116.29873
39.98349,116.2989
39.98352,116.29918
39.98356,116.29949
39.98359,116.29976
39.98364,116.30052
39.98365,116.3009
39.9837,116.30174
39.98375,116.30219
39.98372,116.30282
39.98374,116.30344
39.9837,116.3041
39.98375,116.30466
39.98374,116.30522
39.98379,116.30648
39.98381,116.30706
39.98388,116.30763
39.98386,116.30831
39.98384,116.30875
39.98382,116.30885
39.98385,116.30884
39.98384,116.30898
39.98386,116.30926
39.98388,116.30959
39.98393,116.3099
39.9852,116.31025
39.98567,116.31023
39.98623,116.31019
39.98685,116.31015
39.98911,116.30998
39.98966,116.30995
39.99018,116.30995
39.99066,116.30992
39.99088,116.31016
39.99089,116.31049
39.9909,116.31102
39.9909,116.31167
39.99092,116.31234
39.99095,116.31305
39.99098,116.31377
39.99102,116.31443
39.99105,116.31497
39.99106,116.3152
39.99105,116.31523
39.99105,116.31526
39.99103,116.31524
39.99102,116.31523
39.99101,116.31522
39.99102,116.31522
39.99103,116.31523
39.99104,116.31523
39.99106,116.31524
39.99107,116.31525
39.99109,116.31555
39.99111,116.31608
39.99117,116.31683
39.99118,116.31762
39.99119,116.31833
39.99119,116.31904
39.99122,116.31971
39.99122,116.32044
39.99126,116.32102
39.99108,116.32108
39.99085,116.32109
39.99063,116.32111
39.99041,116.32108
39.98977,116.32105
39.98944,116.32097
39.98928,116.32093
39.98925,116.32091
39.98927,116.32092
39.98928,116.32094
39.98927,116.32094
39.98929,116.32093
39.98931,116.32094
39.98933,116.32094
39.98934,116.32094
39.98936,116.32095
39.98937,116.32095
39.98938,116.32095
39.98937,116.32094
39.98927,116.32095
39.98921,116.32096
39.9892,116.32099
39.9892,116.32103
39.98919,116.3211
39.98918,116.32112
39.9892,116.32104
39.98939,116.32104
39.98972,116.3211
39.99014,116.32114
39.99039,116.32115
39.99159,116.32256
39.99164,116.32301
39.99168,116.32374
39.99177,116.32457
39.99185,116.32525
39.99182,116.32587
39.9918,116.32631
39.99153,116.32637
39.99144,116.32637
39.99141,116.32636
39.99137,116.32635
39.99136,116.32635
39.99135,116.32634
39.99135,116.32635
39.99134,116.32635
39.99134,116.3265
39.99135,116.32701
39.99138,116.32772
39.99142,116.32845
39.99147,116.32918
39.99151,116.32982
39.99153,116.3305
39.99148,116.33048
39.99146,116.33047
39.99145,116.33046
39.99142,116.33051
39.99156,116.33384
39.99155,116.33412
39.99107,116.33422
39.99062,116.33422
39.99015,116.33424
39.98967,116.33427
39.98884,116.33432
39.98837,116.33436
39.988,116.33437
39.98763,116.3342
39.98739,116.3342
39.98707,116.33423
39.9867,116.33427
39.9865,116.33427
39.98649,116.33427
39.98649,116.33426
39.98649,116.33425
39.9865,116.33426
39.98651,116.33427
39.98651,116.33425
39.98652,116.33427
39.98653,116.33428
39.98615,116.33427
39.98591,116.33428
39.98554,116.3344
39.98534,116.3345
39.98496,116.3345
39.98475,116.33464
39.98472,116.33498
39.98475,116.33541
39.98477,116.33585
39.98478,116.33634
39.98481,116.33685
39.98482,116.33726
39.98484,116.33761
39.98485,116.33782
39.98494,116.3379
39.98512,116.33824
39.98515,116.33933
39.98518,116.34003
39.98521,116.3409
39.98523,116.34179
39.9853,116.34272
39.98529,116.3437
39.98535,116.34469
39.98538,116.34567
39.98544,116.34786
39.98549,116.34905
39.98552,116.35023
39.98555,116.35136
39.98561,116.3525
39.98565,116.35364
39.98568,116.35477
39.9857,116.3558
39.98575,116.35673
39.98582,116.35771
39.98583,116.35872
39.98585,116.35972
39.98588,116.36066
39.98593,116.36263
39.98594,116.36363
39.98598,116.36467
39.98601,116.36569
39.98675,116.39218
39.98677,116.39275
39.98678,116.39352
39.98682,116.39451
39.98684,116.39547
39.98686,116.39638
39.98689,116.39729
39.98692,116.39816
39.98697,116.39901
39.987,116.39997
39.98703,116.40096
39.96728,116.43216
39.96743,116.4319
39.96771,116.43139
39.96801,116.43067
39.96654,116.40132
39.89491,116.45501
39.89471,116.45495
39.89441,116.45489
39.89406,116.4549
39.89365,116.45487
39.89327,116.45479
39.89322,116.45482
39.89324,116.45484
39.89325,116.45486
39.89325,116.45487
39.89326,116.45489
39.89327,116.45489
39.89327,116.4549
39.89327,116.45491
39.91735,116.45574
39.91734,116.45574
39.91734,116.45573
39.91737,116.45575
39.94772,116.43514
39.94763,116.4351
39.94761,116.43511
39.94761,116.43512
39.94761,116.43513
39.94758,116.43511
39.94755,116.43504
39.94755,116.435
39.9475,116.43494
39.94735,116.43468
39.94708,116.43431
39.9736,116.4184
39.97367,116.41842
39.97372,116.41845
39.97393,116.41844
39.97429,116.41842
39.97471,116.4184
39.97506,116.41838
39.9754,116.41837
39.97574,116.41835
39.97588,116.41834
39.98123,116.38587
39.98121,116.38518
39.98117,116.38414
39.98114,116.38363
39.98116,116.38309
39.97692,116.33871
39.97689,116.33887
39.97685,116.33902
39.97663,116.33929
39.97645,116.3391
39.97611,116.339
39.96716,116.39221
39.9672,116.39315
39.96724,116.39428
39.96727,116.39537
39.9673,116.39622
39.95798,116.41565
39.95798,116.41563
39.958,116.41558
39.95802,116.41555
39.95802,116.41554
39.958,116.41555
39.95799,116.41558
39.95796,116.41555
39.95787,116.41561
39.95786,116.41606
39.96738,116.4118
39.96799,116.41039
39.96792,116.40963
39.9679,116.40884
39.9679,116.40809
39.96784,116.40736
39.96784,116.40662
39.96721,116.37705
39.99203,116.35896
39.99205,116.35897
39.99207,116.35898
39.99208,116.35895
39.99207,116.35893
39.99207,116.35894
39.99206,116.35897
39.99207,116.35897
39.99225,116.35889
39.9924,116.35861
39.99236,116.35818
39.99232,116.35767
39.99226,116.35713
39.99221,116.35661
39.99217,116.35612
39.99214,116.35562
39.99212,116.3551
39.99209,116.35457
39.99211,116.35404
39.99213,116.35352
39.99217,116.35302
39.99212,116.3525
39.99211,116.35202
39.99213,116.35178
39.99146,116.32207
40.00014,116.36318
40.00021,116.36303
40.0002,116.36275
40.00018,116.36211
40.00014,116.36141
40.00012,116.3607
40.00015,116.36026
40.00016,116.36024
40.00016,116.36028
40.00015,116.36011
40.00011,116.35972
40.00007,116.35922
40.00004,116.35902
40.00003,116.35892
39.99996,116.3586
39.99975,116.35845
39.99937,116.35849
39.99892,116.35851
39.99846,116.35854
39.998,116.35857
39.99757,116.3586
39.99714,116.35863
39.99664,116.35865
39.99582,116.35873
39.99524,116.35877
39.99488,116.35876
39.99474,116.35876
39.99459,116.35877
39.99453,116.35876
39.99452,116.35875
39.99453,116.35875
39.99447,116.35876
39.99419,116.35877
39.99385,116.35879
39.99343,116.35881
39.9929,116.35885
39.99245,116.3589
39.99231,116.35909
39.99233,116.35949
39.99232,116.36019
39.99233,116.36094
39.99233,116.36162
39.99234,116.36226
39.99226,116.36272
39.99194,116.36284
39.99143,116.36287
39.99086,116.36291
39.99031,116.36294
39.98977,116.36297
39.98915,116.36302
39.98869,116.36303
39.98828,116.36302
39.98803,116.36301
39.98799,116.36304
39.98793,116.36307
39.9879,116.36315
39.98743,116.36315
39.98687,116.36315
39.98654,116.36314
39.98646,116.36313
39.97035,116.37499
39.97082,116.37502
39.97099,116.37486
39.97104,116.37466
39.97188,116.37483
39.97538,116.37524
39.97537,116.37472
39.97538,116.3742
39.97541,116.37362
39.97543,116.37304
39.97545,116.37245
39.97543,116.3656
39.9754,116.36494
39.9754,116.36439
39.97566,116.36382
39.97605,116.36373
39.97661,116.36371
39.97709,116.36366
39.97731,116.3636
39.97731,116.36356
39.97726,116.36353
39.97724,116.36352
39.97726,116.36355
39.97732,116.36355
39.97761,116.36356
39.97803,116.36355
39.97849,116.36355
39.97885,116.36357
39.97914,116.36357
39.97962,116.36351
39.98042,116.3635
39.98034,116.36347
39.98031,116.36345
39.98029,116.36344
39.98028,116.36343
39.98033,116.3634
39.98059,116.36297
39.98061,116.36265
39.98055,116.3622
39.98056,116.36165
39.98055,116.36109
39.98055,116.36052
39.98051,116.35988
39.98048,116.35987
39.98045,116.35989
39.98044,116.3599
39.98044,116.35989
39.98046,116.35984
39.98048,116.35963
39.98045,116.35884
39.98045,116.35841
39.98051,116.35794
39.98051,116.35745
39.98047,116.3569
39.98045,116.35636
39.9804,116.35536
39.98036,116.35484
39.98035,116.35431
39.98036,116.3538
39.98036,116.35339
39.98034,116.353
39.98029,116.35251
39.98029,116.35136
39.98031,116.35069
39.98027,116.35005
39.98365,116.34763
39.98417,116.34761
39.98509,116.34764
39.98539,116.34785
39.98585,116.34764
39.98591,116.3475
39.98586,116.34649
39.98583,116.34579
39.98579,116.34449
39.98578,116.34384
39.98575,116.34318
39.9857,116.34251
39.98568,116.34185
39.98563,116.34115
39.98561,116.34046
39.98557,116.33977
39.98554,116.3391
39.98552,116.33844
39.9855,116.33776
39.98548,116.33704
39.98545,116.3363
39.98542,116.3355
39.98534,116.33379
39.98529,116.33293
39.98525,116.33213
39.98519,116.33134
39.98515,116.33054
39.9851,116.32975
39.98502,116.32842
39.98513,116.32792
39.98512,116.32757
39.9851,116.32737
39.98505,116.32701
39.98498,116.32662
39.98496,116.32606
39.98494,116.3254
39.98493,116.32475
39.9849,116.3241
39.98488,116.32351
39.98487,116.32292
39.98487,116.3223
39.98486,116.32165
39.98489,116.32117
39.98524,116.32109
39.98567,116.32103
39.98614,116.32099
39.9866,116.32094
39.98706,116.32095
39.98753,116.32091
39.98799,116.32089
39.98843,116.32087
39.98884,116.32087
39.98973,116.32112
39.99017,116.32117
39.99121,116.3213
39.99058,116.32118
39.99097,116.32116
39.99119,116.32226
39.99122,116.32289
39.99128,116.32357
39.9914,116.32433
39.99141,116.32504
39.99143,116.32575
39.99142,116.32628
39.99139,116.32615
39.99137,116.32568
39.99135,116.32503
39.99135,116.32431
39.99135,116.3236
39.99134,116.32289
39.99139,116.32226
39.9914,116.32161
39.99136,116.32091
39.9913,116.32016
39.99128,116.31941
39.99125,116.31866
39.99123,116.31791
39.99121,116.31719
39.9912,116.31647
39.99121,116.31592
39.99155,116.31554
39.99188,116.3152
39.9951,116.31419
39.99555,116.3141
39.99591,116.31386
39.99614,116.31346
39.99617,116.31287
39.99619,116.31224
39.99615,116.31165
39.99616,116.31113
39.99632,116.31064
39.99659,116.31017
39.99695,116.30986
39.99729,116.30955
39.99805,116.3091
39.99847,116.3091
39.99893,116.30911
39.99939,116.30911
39.99953,116.30928
39.99941,116.30942
39.99919,116.30949
39.99914,116.30966
39.99918,116.30968
39.99923,116.30963
39.99924,116.30961
39.99921,116.3096
39.9992,116.30961
39.99917,116.30961
39.99918,116.30961
39.99918,116.30962
39.99918,116.30963
39.99919,116.30963
39.99917,116.30962
39.9992,116.30958
39.99921,116.30957
39.99922,116.30956
39.99923,116.30956
39.99922,116.30959
39.99923,116.3096
39.99931,116.30958
39.99945,116.30943
39.99951,116.3093
39.99963,116.30915
39.99991,116.30913
40.0003,116.30913
40.00078,116.30912
40.00128,116.30912
40.00177,116.30913
40.00224,116.30913
40.00275,116.30913
40.00324,116.30916
40.00371,116.30933
40.00415,116.30968
